transaction_id,item_name,category,quantity_sold,unit_cost,unit_price,profit,sold_date,year,month,day_of_week,holiday_spike
9d863543-df3c-4a13-92fd-35295b5eb224,Cheese,Dairy,2,2.5,4.44,3.88,2022-08-15,2022,8,0,False
10f47f46-0970-4a9c-9f98-61ce6df53d6f,Tea,Beverages,6,2.0,5.14,18.84,2024-08-30,2024,8,4,False
39b0615d-b154-4e06-939d-21b373c4cc25,Sugar,Pantry,7,0.6,1.24,4.48,2024-05-20,2024,5,0,False
84e37b94-272e-4051-9219-78b61d939276,Paper Towels,Household,8,2.5,5.56,24.48,2021-03-20,2021,3,5,False
e51e39eb-95ee-4a04-9f82-67819ec8d608,Yogurt,Dairy,8,0.6,0.9,2.4,2020-05-18,2020,5,0,False
4dfb28f8-0225-4df0-905b-a923274f61d6,Cheese,Dairy,2,2.5,3.8,2.6,2024-05-06,2024,5,0,False
862c3ae4-b37c-4b1c-aec4-32741fc59907,Carrot,Vegetables,4,0.2,0.66,1.84,2021-07-23,2021,7,4,False
bb947f5d-a6c6-495a-ac55-9de6d736f98c,Bacon,Meat,7,3.5,6.01,17.57,2021-06-10,2021,6,3,False
27a93b5a-a136-4f2c-980a-697c7a9990d3,Beef Steak,Meat,6,6.0,12.13,36.78,2024-05-08,2024,5,2,False
45532aa0-d33a-4be3-a0db-262c2ad786ea,Flour,Pantry,2,0.7,1.68,1.96,2024-05-06,2024,5,0,False
737d3781-8dcc-404e-9511-07edf8afadfc,Bacon,Meat,6,3.5,6.34,17.04,2021-07-18,2021,7,6,False
3b6c6483-2890-4f18-b3c3-8dca5570acc8,Yogurt,Dairy,3,0.6,1.04,1.32,2020-09-30,2020,9,2,False
c9279f2a-b6be-4a18-931d-485810b8271c,Orange,Fruits,8,0.35,0.76,3.28,2023-12-09,2023,12,5,False
77c6973b-9719-40cd-a06f-d33782340c35,Pasta,Pantry,7,0.9,1.7,5.6,2020-07-05,2020,7,6,False
52a242b1-5a3d-4b38-ba13-18ea3b1fae93,Apple,Fruits,6,0.3,0.61,1.86,2023-12-14,2023,12,3,False
0d2d5a3d-5e10-449d-b971-8de96e451821,Butter,Dairy,2,1.8,2.63,1.66,2024-05-25,2024,5,5,False
47e681bf-b8a4-4ac7-92ec-b7dd50e6c2b4,Salt,Pantry,2,0.2,0.76,1.12,2022-12-26,2022,12,0,True
d6023ac2-07d2-4bb8-89f3-5e6760a73e90,Orange,Fruits,5,0.35,0.8,2.25,2023-11-12,2023,11,6,False
6c5b2155-8603-4fae-8ba3-238c73398601,Sausage,Meat,14,2.5,6.9,61.6,2022-12-21,2022,12,2,True
5b64779e-08f9-40ec-86f5-ebfb7299a287,Muffin,Bakery,3,0.85,2.05,3.6,2020-10-09,2020,10,4,False
5818b9b3-4e22-4c09-91f2-982e254eace6,Potato,Vegetables,4,0.25,0.69,1.76,2024-11-13,2024,11,2,False
0ddbbfc4-db2d-4e41-9bbe-07adaf0e5f2a,Onion,Vegetables,12,0.3,0.9,7.2,2024-04-11,2024,4,3,True
3499948a-1051-469f-937c-c53714b256ff,Grapes,Fruits,4,1.2,2.17,3.88,2022-02-07,2022,2,0,False
3c1566a2-c27a-45fb-9381-5123ab2ef3f5,Milk,Dairy,8,0.9,1.65,6.0,2020-10-13,2020,10,1,False
b341f553-4675-41c4-be19-93bef2233904,Apple,Fruits,5,0.3,0.47,0.85,2022-05-04,2022,5,2,False
dff3b062-79e7-426f-892c-7d956f567126,Muffin,Bakery,2,0.85,1.61,1.52,2021-10-06,2021,10,2,False
6af1e467-326c-46a8-b52d-de95ea4a82e4,Cake,Bakery,3,5.0,9.0,12.0,2021-02-03,2021,2,2,False
f0c39ff7-e58f-4a72-a2a9-aa7493628b31,Croissant,Bakery,7,0.9,2.35,10.15,2020-06-12,2020,6,4,False
64bf3ee9-9798-41db-9f70-5140316cac1c,Rice,Pantry,3,1.0,2.48,4.44,2023-10-12,2023,10,3,False
f486f794-10b6-4f6e-bd60-364a70f88351,Salt,Pantry,6,0.2,0.53,1.98,2021-11-13,2021,11,5,False
9b6fe85a-b0f3-4a3c-8532-ce016bfade44,Banana,Fruits,8,0.2,0.44,1.92,2022-06-17,2022,6,4,False
dc2d4fb9-d6d5-47fe-96c3-2c3868a4927d,Water,Beverages,8,0.25,0.7,3.6,2024-09-17,2024,9,1,False
fa657f81-cbd9-4c0a-9f11-18edc22f5522,Dish Soap,Household,7,1.2,4.17,20.79,2023-12-30,2023,12,5,True
dd8267fb-e89e-4995-baaa-f0f41588671f,Carrot,Vegetables,3,0.2,0.58,1.14,2021-09-22,2021,9,2,False
83141b1a-8960-428a-8500-dbce403a6f53,Apple,Fruits,5,0.3,0.48,0.9,2024-10-10,2024,10,3,False
c93bee1b-9bd7-4b0a-9f98-9fa11a01360d,Apple,Fruits,2,0.3,0.47,0.34,2021-01-28,2021,1,3,False
9f76d22d-b592-4092-b987-c28822a8139e,Sugar,Pantry,8,0.6,1.26,5.28,2023-07-19,2023,7,2,False
47d87d86-5d6c-47e5-a6b6-50178076d771,Salt,Pantry,8,0.2,0.67,3.76,2022-04-08,2022,4,4,True
590cf1c2-a1e6-4b66-a9ef-6709d3fed42d,Cheese,Dairy,11,2.5,4.54,22.44,2022-11-29,2022,11,1,True
94966311-9965-424a-99da-cb7f7550f20f,Eggs,Dairy,3,1.5,2.69,3.57,2024-06-26,2024,6,2,False
cf7b8887-4e38-4f0b-ba4d-15653aaf95ab,Muffin,Bakery,3,0.85,1.58,2.19,2022-07-06,2022,7,2,False
91a28cc3-8c84-47f8-9795-c166a0e14170,Banana,Fruits,8,0.2,0.46,2.08,2024-12-15,2024,12,6,False
abafe41d-3b40-419d-860b-2ad834053e3b,Bacon,Meat,3,3.5,6.29,8.37,2024-04-02,2024,4,1,False
a55f5e2e-61c0-4d4b-ad24-1a8aff1df0ff,Water,Beverages,7,0.25,0.98,5.11,2023-08-14,2023,8,0,False
3ab9a1fc-2c43-4a96-b3c7-ebed09e461f1,Strawberry,Fruits,3,1.5,2.9,4.2,2022-03-19,2022,3,5,False
ad735b8f-e999-481f-929a-ee855d4fd198,Water,Beverages,7,0.25,0.77,3.64,2022-03-21,2022,3,0,False
a4289b61-d6b0-43a7-8f15-4fe43d5c8e10,Coffee,Beverages,8,3.0,4.58,12.64,2021-12-11,2021,12,5,False
64c64d98-02a0-45d2-985c-4f602ea8e732,Toilet Paper,Household,6,3.0,6.63,21.78,2020-04-12,2020,4,6,True
5775bbec-4dae-4dd8-bb70-a2562c21da43,Trash Bags,Household,3,2.0,4.25,6.75,2024-12-27,2024,12,4,False
8867253f-7c34-4f73-8e81-804f82818af0,Chicken Breast,Meat,4,3.0,5.79,11.16,2022-09-10,2022,9,5,False
4a54a36a-a57a-4a98-b0a0-63d13c4a5bc7,Cheese,Dairy,2,2.5,3.94,2.88,2024-03-08,2024,3,4,False
2a395981-46b7-48ae-99dc-e0d1b3e99f24,Salt,Pantry,6,0.2,0.58,2.28,2022-01-24,2022,1,0,False
900b3164-1809-4743-a870-1076864f29ad,Butter,Dairy,2,1.8,2.88,2.16,2023-02-05,2023,2,6,False
5296a738-4761-4038-9dd5-81ab5ce269dd,Dish Soap,Household,3,1.2,2.62,4.26,2022-05-21,2022,5,5,False
b81603da-e2bd-44cf-8522-54216b87fce3,Milk,Dairy,5,0.9,1.67,3.85,2020-10-22,2020,10,3,False
889d6e82-77bb-44da-886d-41512c1a53e2,Broccoli,Vegetables,5,0.8,1.88,5.4,2020-03-18,2020,3,2,False
b713ea95-93b0-4335-a798-b5fee7fa0f49,Yogurt,Dairy,9,0.6,1.11,4.59,2023-12-25,2023,12,0,True
fa909ddb-3a32-4f7c-a05b-6eee87c98242,Muffin,Bakery,4,0.85,1.64,3.16,2021-06-26,2021,6,5,False
171d1b53-608b-47ba-8279-0936f5794847,Bread,Bakery,13,0.8,1.61,10.53,2023-12-21,2023,12,3,True
709e13f1-e437-4ef7-8422-89c40dcdae98,Cheese,Dairy,2,2.5,3.48,1.96,2020-04-20,2020,4,0,False
060a2f01-0143-4308-a550-aa912bc0f918,Carrot,Vegetables,13,0.2,0.6,5.2,2023-11-26,2023,11,6,True
8f96eb1b-139e-4eeb-9626-4305fdef18f0,Cheese,Dairy,4,2.5,3.67,4.68,2020-02-25,2020,2,1,False
e6646ad0-bc1d-46ef-b77d-650eea674882,Tomato,Vegetables,7,0.4,1.06,4.62,2022-09-12,2022,9,0,False
66743794-013c-456b-ba3b-09e6fcc3fe89,Butter,Dairy,7,1.8,3.2,9.8,2022-03-03,2022,3,3,False
ffd80a54-beb4-408e-95f6-be9848f5bacf,Grapes,Fruits,4,1.2,2.65,5.8,2021-09-16,2021,9,3,False
38869ecd-7ec7-4626-ace2-24ea79425219,Bagel,Bakery,7,0.7,1.27,3.99,2021-09-02,2021,9,3,False
713d034b-c515-4a1a-9116-95679aa13dc8,Croissant,Bakery,5,0.9,2.39,7.45,2024-09-12,2024,9,3,False
3b2cb4e8-7473-4a70-8f09-271f835bdc42,Cheese,Dairy,7,2.5,3.72,8.54,2020-08-09,2020,8,6,False
f670e5aa-1f44-4fce-8cdc-53a0a0b8c907,Bread,Bakery,6,0.8,1.5,4.2,2024-07-13,2024,7,5,False
60f6a679-2de0-455a-b1fc-f43cf4948ae6,Coffee,Beverages,8,3.0,5.28,18.24,2021-01-23,2021,1,5,False
e8e2c6cf-0177-493a-b44d-4d34d98b75b8,Water,Beverages,4,0.25,0.76,2.04,2021-02-24,2021,2,2,False
0f0bde79-4943-40a3-8b54-32463d21efbd,Chicken Breast,Meat,5,3.0,5.71,13.55,2020-03-08,2020,3,6,False
a534db1a-f99c-4802-8bed-faa41edc611c,Banana,Fruits,2,0.2,0.44,0.48,2020-04-23,2020,4,3,False
4f160104-c7c9-44b8-81e7-8d729643f61b,Laundry Detergent,Household,4,5.0,9.31,17.24,2022-03-08,2022,3,1,False
b9e9d577-a43f-4e60-9105-96a0a7f718b2,Rice,Pantry,15,1.0,2.56,23.4,2020-11-28,2020,11,5,True
059f6a15-5c7d-4f5c-8d03-cc8fcd4816ef,Grapes,Fruits,4,1.2,1.89,2.76,2021-11-12,2021,11,4,False
7233f72b-053d-4724-83a4-3ccfe86c4e58,Sugar,Pantry,7,0.6,1.07,3.29,2020-03-06,2020,3,4,False
7317bba2-2937-4bf8-9d92-9c95c12ecc21,Sausage,Meat,5,2.5,4.85,11.75,2024-07-25,2024,7,3,False
12c072c5-a946-4d6b-8e1f-e23a68587128,Tomato,Vegetables,3,0.4,0.73,0.99,2023-03-31,2023,3,4,False
ab52901a-69ae-4fac-a832-8087a3e8dfd2,Eggs,Dairy,2,1.5,2.64,2.28,2020-03-02,2020,3,0,False
d2dd7d30-ea2e-4045-b6b1-126e5a54967f,Soda,Beverages,5,0.7,1.42,3.6,2021-09-21,2021,9,1,False
18922219-2f41-4590-b49e-f04765500144,Broccoli,Vegetables,5,0.8,1.47,3.35,2024-07-03,2024,7,2,False
94bc00e9-edba-4b5a-b8ec-011b858995e5,Soda,Beverages,7,0.7,1.66,6.72,2024-01-18,2024,1,3,False
374c9c08-7fce-4a6d-b00d-b2e87a24b3a0,Butter,Dairy,6,1.8,2.61,4.86,2023-10-06,2023,10,4,False
3c21d5ec-dfc2-4a46-9a97-998c9ec0ccb0,Beef Steak,Meat,5,6.0,9.07,15.35,2022-04-28,2022,4,3,False
a65a44e3-5550-4874-8ea1-3494f6b322d0,Dish Soap,Household,3,1.2,2.53,3.99,2022-04-28,2022,4,3,False
f120da8f-6b7c-43ee-8d0c-47743c14f48e,Cake,Bakery,3,5.0,9.01,12.03,2023-09-10,2023,9,6,False
f1a1f082-9a58-4019-b842-6d788fc99167,Orange,Fruits,7,0.35,0.8,3.15,2024-10-13,2024,10,6,False
98a0c39a-dbbc-4f15-a2f5-d7df559eb62d,Trash Bags,Household,6,2.0,4.23,13.38,2020-08-09,2020,8,6,False
d2eaa25c-021a-4bd6-8717-4d8aa72a7629,Toilet Paper,Household,8,3.0,6.95,31.6,2023-08-14,2023,8,0,False
5af4302b-e7cc-4e94-ad20-5091455ec992,Milk,Dairy,2,0.9,1.24,0.68,2022-04-19,2022,4,1,False
3f1082c1-57a5-4698-98a6-1a72fda167b4,Onion,Vegetables,7,0.3,0.49,1.33,2021-07-02,2021,7,4,False
e178bfb7-2e9f-4dbb-9709-629fa0831760,Sausage,Meat,5,2.5,5.3,14.0,2024-12-05,2024,12,3,False
507abbaf-8ae0-4631-8448-a83d214a4624,Flour,Pantry,8,0.7,1.53,6.64,2024-03-25,2024,3,0,False
2e65bde1-3f57-4e8d-99f9-de5ed450f894,Sugar,Pantry,7,0.6,1.24,4.48,2021-04-18,2021,4,6,False
b4ebf44e-6c9a-49f0-8363-0b86dbf86105,Orange Juice,Beverages,2,1.5,3.23,3.46,2022-09-08,2022,9,3,False
085e40ac-bc29-49ef-8ebf-2e4c342c942b,Dish Soap,Household,6,1.2,3.97,16.62,2022-04-06,2022,4,2,True
dc932b79-a2f3-4958-9793-1fe07af4bdf4,Bread,Bakery,2,0.8,1.35,1.1,2020-09-16,2020,9,2,False
11e9b097-1a7d-42c1-9c41-99322a9bffd7,Banana,Fruits,7,0.2,0.37,1.19,2020-05-17,2020,5,6,False
3742fa7d-e113-4cd3-be48-5daa45013d6d,Orange Juice,Beverages,3,1.5,2.71,3.63,2023-11-15,2023,11,2,False
2dbc70ff-1beb-4bb8-956b-5e375ce787f2,Eggs,Dairy,8,1.5,2.38,7.04,2020-12-10,2020,12,3,False
291db3eb-801d-4507-bcd9-d2b187634a1c,Strawberry,Fruits,6,1.5,2.32,4.92,2021-12-04,2021,12,5,False
52b48b63-0122-4c59-8ef6-afdc84146f72,Milk,Dairy,6,0.9,1.53,3.78,2024-09-13,2024,9,4,False
3cd0d0fc-7d9b-45c0-a40d-3a742a87718c,Laundry Detergent,Household,4,5.0,10.35,21.4,2023-06-10,2023,6,5,False
38d9a6fb-4892-4628-8690-5ec4c1b660ea,Chicken Breast,Meat,5,3.0,5.89,14.45,2022-11-10,2022,11,3,False
17603d38-8146-434d-be44-253a044bd671,Croissant,Bakery,7,0.9,2.25,9.45,2021-08-11,2021,8,2,False
1db0f127-10c0-4ed6-8c6c-b2d26e950efd,Soda,Beverages,2,0.7,1.54,1.68,2024-09-08,2024,9,6,False
96182833-ba2a-4eee-b3b6-80ae30d76b6f,Potato,Vegetables,2,0.25,0.43,0.36,2021-07-17,2021,7,5,False
6fe5cf25-2482-4fdd-9294-e98a2fa35782,Potato,Vegetables,3,0.25,0.62,1.11,2020-02-05,2020,2,2,False
a6057916-eefc-40cf-9730-48e85770bc19,Eggs,Dairy,3,1.5,2.44,2.82,2024-01-03,2024,1,2,False
ba2667b4-e4ae-48f2-bcd9-72f566206f4b,Bacon,Meat,2,3.5,7.15,7.3,2023-12-10,2023,12,6,False
6a92aaa6-f2d7-41e7-b3c4-c925e2c288db,Orange Juice,Beverages,4,1.5,2.67,4.68,2020-09-09,2020,9,2,False
cc2fd60b-94ed-4f44-8325-66b5d7dad4f4,Butter,Dairy,5,1.8,3.11,6.55,2024-06-28,2024,6,4,False
b5befec6-b60e-46c9-b780-a052f3e7f7cb,Coffee,Beverages,6,3.0,7.04,24.24,2020-04-17,2020,4,4,False
afdc2bc6-4141-4e9e-aac5-a304e9469d23,Milk,Dairy,6,0.9,1.65,4.5,2022-01-25,2022,1,1,False
70c2ab10-bf46-4c1e-947c-02d83fec05fb,Carrot,Vegetables,4,0.2,0.43,0.92,2023-11-19,2023,11,6,False
07af4c7f-fe55-4602-ac24-7521316dc1bf,Sugar,Pantry,10,0.6,1.82,12.2,2021-11-29,2021,11,0,True
df171eb2-78cd-4c78-9982-3f4cd0eb909b,Tomato,Vegetables,2,0.4,0.78,0.76,2020-07-16,2020,7,3,False
6eab500e-89fd-49e4-b199-76b0ad92335e,Bacon,Meat,7,3.5,7.84,30.38,2022-09-01,2022,9,3,False
ac173385-081d-4346-9047-d151e063ca26,Bacon,Meat,4,3.5,6.49,11.96,2020-06-06,2020,6,5,False
de690ebf-b2a5-434a-9726-10210fcccb98,Water,Beverages,8,0.25,0.68,3.44,2020-01-25,2020,1,5,False
1686b3c0-d504-456a-98e5-676c077479f9,Dish Soap,Household,8,1.2,2.35,9.2,2023-04-24,2023,4,0,False
b82d5f0a-58ac-451e-9c92-822b16f23f55,Cake,Bakery,2,5.0,9.68,9.36,2023-02-13,2023,2,0,False
c791c9ab-5c63-4942-a54a-17e404159cb7,Dish Soap,Household,4,1.2,3.98,11.12,2020-11-28,2020,11,5,True
28923fbe-8ff3-41ea-9be4-b1af6617cbd1,Onion,Vegetables,6,0.3,0.71,2.46,2021-08-09,2021,8,0,False
e60a8005-746e-4211-981f-d8248ca8d2da,Soda,Beverages,2,0.7,1.25,1.1,2020-06-22,2020,6,0,False
d3712565-9be8-4d36-a9cf-222c068cf618,Chicken Breast,Meat,4,3.0,5.29,9.16,2024-11-07,2024,11,3,False
1c7f0e61-f25e-42c7-8d9d-bddac7200e97,Milk,Dairy,3,0.9,1.36,1.38,2020-10-06,2020,10,1,False
99f62586-ca6d-48b3-9fd4-4ffaa4a43ea3,Rice,Pantry,2,1.0,2.0,2.0,2023-07-03,2023,7,0,False
82f99c29-1b74-44ad-9faa-36681657a326,Pork Chop,Meat,4,4.0,7.84,15.36,2024-10-05,2024,10,5,False
0cc44859-5524-4e0a-886d-3d03ca3b287b,Eggs,Dairy,3,1.5,2.9,4.2,2020-08-25,2020,8,1,False
c9d71b39-6ba6-4048-ae95-1a8d27baf5c8,Grapes,Fruits,2,1.2,2.45,2.5,2021-02-21,2021,2,6,False
ef5272bb-33d3-4707-835b-1117410b66c6,Paper Towels,Household,4,2.5,5.53,12.12,2020-01-28,2020,1,1,False
6a257d61-6dec-4ae7-b013-fe01546f8eaa,Paper Towels,Household,8,2.5,4.42,15.36,2022-11-03,2022,11,3,False
c358a682-687b-49a4-a620-1cc9d7832c2d,Potato,Vegetables,2,0.25,0.52,0.54,2021-03-24,2021,3,2,False
f3558cdf-9337-43ee-8727-d183b5d73700,Onion,Vegetables,4,0.3,0.6,1.2,2024-05-15,2024,5,2,False
c2069b4c-bbe4-45e0-892c-312620cfb44c,Sugar,Pantry,4,0.6,1.08,1.92,2020-04-30,2020,4,3,False
ed3f4ca6-b0cb-4409-b498-92faa9b67c0b,Beef Steak,Meat,3,6.0,11.31,15.93,2023-07-11,2023,7,1,False
3f95b46f-28e6-4640-9d36-a82c0b0391d3,Pork Chop,Meat,7,4.0,8.71,32.97,2022-07-23,2022,7,5,False
24eab457-dffb-4802-8e2f-e54f8986a55f,Apple,Fruits,6,0.3,0.5,1.2,2021-12-10,2021,12,4,False
b08bfb30-3eda-4a2d-9c35-57719105f17a,Trash Bags,Household,5,2.0,4.39,11.95,2021-10-05,2021,10,1,False
7b0fc92d-67be-4eeb-afaa-65844f4ab3a9,Laundry Detergent,Household,2,5.0,10.15,10.3,2021-02-01,2021,2,0,False
691bba37-1aca-451a-b07e-eab988435fed,Flour,Pantry,3,0.7,1.19,1.47,2022-02-15,2022,2,1,False
4e1f7ec3-9b82-4f4b-95bd-587fbd3d951c,Onion,Vegetables,7,0.3,0.82,3.64,2023-03-29,2023,3,2,False
c9c94729-fb9d-4899-9545-e71a0940586f,Paper Towels,Household,7,2.5,3.94,10.08,2024-06-25,2024,6,1,False
70820216-8eb4-44f1-893b-35708d768c54,Yogurt,Dairy,2,0.6,1.06,0.92,2024-08-02,2024,8,4,False
18f3be2f-53ab-495c-a02c-0e2c4390fe65,Bacon,Meat,11,3.5,7.19,40.59,2024-04-11,2024,4,3,True
26f5230b-2b77-43ba-bad1-d2a6da869e6d,Cake,Bakery,4,5.0,10.75,23.0,2024-02-16,2024,2,4,False
46db75db-d915-4f7e-94e7-d9e891e3b913,Yogurt,Dairy,5,0.6,1.21,3.05,2021-04-04,2021,4,6,False
6822c17b-7d64-4cab-a952-9a37e938aabf,Trash Bags,Household,2,2.0,4.04,4.08,2020-03-27,2020,3,4,False
e7c3f80f-ad09-4194-8c78-bdee5c04a43a,Sugar,Pantry,5,0.6,1.33,3.65,2022-11-08,2022,11,1,False
33ce9be5-31b7-4224-9d57-64044c1969f6,Cake,Bakery,4,5.0,11.81,27.24,2024-06-22,2024,6,5,False
a125940d-4a15-43f6-8e5e-9b08f983a364,Cheese,Dairy,6,2.5,4.6,12.6,2020-05-11,2020,5,0,False
60309989-c236-46c9-b3c3-7962a2288299,Butter,Dairy,6,1.8,3.36,9.36,2024-10-05,2024,10,5,False
48f0c91a-2a40-47b8-b362-b4fa0e45b96b,Onion,Vegetables,6,0.3,0.8,3.0,2023-08-17,2023,8,3,False
b121f21b-0119-4bdf-bcc9-59062e62c36b,Muffin,Bakery,4,0.85,1.56,2.84,2022-03-29,2022,3,1,False
72f4a9ce-09a0-4dd2-8ad7-39b45a0571a2,Bagel,Bakery,5,0.7,1.45,3.75,2021-06-18,2021,6,4,False
1a368946-8a3b-4ff9-8fce-9026896be25d,Pasta,Pantry,6,0.9,1.47,3.42,2023-08-30,2023,8,2,False
520b4d50-8b3b-4aa7-9f47-54bda0c67e8f,Bacon,Meat,7,3.5,8.12,32.34,2021-04-22,2021,4,3,False
6faaa7a5-98e4-4651-af50-8c05892482cc,Bagel,Bakery,2,0.7,1.77,2.14,2020-11-06,2020,11,4,False
3419b9dc-1d84-4a9a-88e5-66e9bf74ea06,Tomato,Vegetables,8,0.4,0.86,3.68,2024-07-09,2024,7,1,False
c0df00e2-255c-428b-812a-df7243e6aac9,Sugar,Pantry,4,0.6,1.34,2.96,2023-07-07,2023,7,4,False
2ed18678-ea26-4911-ab29-08409cafc309,Orange,Fruits,8,0.35,0.67,2.56,2020-07-07,2020,7,1,False
a8d420cb-25d6-4c2c-9016-cb45a1db0e70,Orange,Fruits,3,0.35,0.58,0.69,2022-10-02,2022,10,6,False
767e0251-0f41-4f02-968d-cf18278e7348,Laundry Detergent,Household,4,5.0,9.94,19.76,2020-08-24,2020,8,0,False
10de61aa-41aa-4f1f-88c3-f6b69dc6d197,Eggs,Dairy,5,1.5,2.59,5.45,2022-04-02,2022,4,5,False
3c12b02e-ee79-462a-b4cf-fdb1aa148f21,Carrot,Vegetables,2,0.2,0.57,0.74,2023-02-21,2023,2,1,False
393925f0-bc40-44c2-a70f-42e5a2bd4fa9,Soda,Beverages,5,0.7,1.44,3.7,2023-05-24,2023,5,2,False
edfcabb6-f178-4c8e-964c-310c731bfa3a,Onion,Vegetables,5,0.3,0.71,2.05,2020-07-20,2020,7,0,False
076a6997-dfb5-4049-bd00-b3b3af94c189,Butter,Dairy,4,1.8,3.17,5.48,2023-01-26,2023,1,3,False
aae0899e-b1c5-4adc-afe6-40f7677473c5,Pork Chop,Meat,4,4.0,7.37,13.48,2022-04-19,2022,4,1,False
0d5addf4-a9f7-4313-91ab-517126ebfd0d,Grapes,Fruits,2,1.2,1.88,1.36,2021-10-23,2021,10,5,False
3d007523-cc57-404e-9ea5-3c0a6ef11371,Butter,Dairy,7,1.8,3.05,8.75,2024-04-23,2024,4,1,False
c897d1d6-c770-46f7-9518-389eb6c4214d,Banana,Fruits,2,0.2,0.53,0.66,2024-07-19,2024,7,4,False
6d86b107-ad29-4d41-a400-418798d29371,Cheese,Dairy,3,2.5,4.93,7.29,2020-07-16,2020,7,3,False
38b74a49-e079-4bcf-a74a-a145066440c5,Water,Beverages,8,0.25,0.75,4.0,2023-02-27,2023,2,0,False
130f8695-196f-4122-92a8-9ca80344e66a,Milk,Dairy,8,0.9,1.3,3.2,2022-08-25,2022,8,3,False
7954d23b-49a9-4ab3-86f7-891b6221b427,Bread,Bakery,3,0.8,1.24,1.32,2022-08-02,2022,8,1,False
9242a3f5-4c6b-4209-a916-057747c9fb04,Grapes,Fruits,7,1.2,2.05,5.95,2022-12-17,2022,12,5,False
62df32e9-11bf-4ab6-90a2-c265119ccf22,Sugar,Pantry,6,0.6,1.3,4.2,2022-05-26,2022,5,3,False
bd0cd00d-dd5c-4e25-b19d-3a1f47720c54,Paper Towels,Household,4,2.5,5.27,11.08,2023-02-13,2023,2,0,False
0604555c-641f-4789-836d-4adc28b5d2a6,Eggs,Dairy,4,1.5,2.67,4.68,2024-02-29,2024,2,3,False
a05c9d04-9e03-4694-b4e5-b61e5b548fa0,Grapes,Fruits,6,1.2,2.14,5.64,2023-01-05,2023,1,3,False
4d46e9b5-bf7d-4365-9596-51404a427d91,Carrot,Vegetables,6,0.2,0.64,2.64,2020-03-23,2020,3,0,False
191d1f3e-4d14-42da-a923-16aff202bdac,Strawberry,Fruits,3,1.5,2.98,4.44,2022-09-29,2022,9,3,False
f2b5ddaa-2ff0-4ed1-b830-a6bd85252189,Cake,Bakery,3,5.0,11.49,19.47,2020-10-30,2020,10,4,False
d21ca255-9df1-4c64-9b42-0308a132586b,Orange Juice,Beverages,2,1.5,3.64,4.28,2021-06-12,2021,6,5,False
78102b06-030b-4361-a410-921f462098ce,Apple,Fruits,2,0.3,0.55,0.5,2020-05-15,2020,5,4,False
60bbce4b-ca21-4758-a460-11499fd36755,Banana,Fruits,8,0.2,0.34,1.12,2024-03-03,2024,3,6,False
46e814de-855e-4e75-a7f7-ffcf9302b14c,Apple,Fruits,6,0.3,0.45,0.9,2022-12-07,2022,12,2,False
4a555632-fdc1-45e9-bc17-5c1b272a6982,Carrot,Vegetables,5,0.2,0.66,2.3,2024-05-29,2024,5,2,False
9bb4a7c6-d5d2-42cc-9594-e4ae074f4b26,Toilet Paper,Household,10,3.0,7.93,49.3,2021-04-10,2021,4,5,True
1e74b1e2-6783-461f-a2d8-4f89fdedded4,Cheese,Dairy,6,2.5,4.39,11.34,2023-01-15,2023,1,6,False
2d1b8d3a-3296-4942-b87f-02773d6e74ca,Flour,Pantry,6,0.7,1.53,4.98,2024-10-08,2024,10,1,False
86af8ee3-ec8e-4c26-a79c-df1967160688,Bread,Bakery,8,0.8,1.41,4.88,2021-11-22,2021,11,0,False
478c1e41-3985-4b02-ae4d-19d153effe10,Croissant,Bakery,7,0.9,2.01,7.77,2023-03-20,2023,3,0,False
d4b06690-8f0b-49b4-ab51-d71eb051761b,Orange,Fruits,2,0.35,0.61,0.52,2021-12-05,2021,12,6,False
fac19499-2552-4903-b342-7d8a76d8b804,Chicken Breast,Meat,6,3.0,6.2,19.2,2021-03-25,2021,3,3,False
feebe4c6-6897-4b93-baf6-b2cd94990806,Muffin,Bakery,4,0.85,1.46,2.44,2020-06-15,2020,6,0,False
cf8f1157-c6d3-46df-a1ec-b1413381f9c3,Tomato,Vegetables,5,0.4,0.99,2.95,2024-09-02,2024,9,0,False
1f823d49-0902-453e-9c4a-f3650b82670a,Flour,Pantry,6,0.7,1.39,4.14,2021-04-19,2021,4,0,False
25c5a5fa-40f9-4e66-b100-8facab357b58,Flour,Pantry,6,0.7,1.22,3.12,2022-04-22,2022,4,4,False
1e35b407-05c8-4f1e-aadb-31e5167fb1b6,Muffin,Bakery,8,0.85,1.77,7.36,2022-10-30,2022,10,6,False
77fe4fb2-4454-41ad-8d10-2a3abe48dc55,Trash Bags,Household,5,2.0,3.55,7.75,2023-01-10,2023,1,1,False
be1adb3b-a268-4bd2-99dd-d89251572a36,Sugar,Pantry,2,0.6,1.08,0.96,2022-06-28,2022,6,1,False
72b79bb0-058f-411f-a226-b4cca626d7c2,Beef Steak,Meat,3,6.0,9.26,9.78,2024-12-02,2024,12,0,False
d2ce9145-6319-4fc5-ad46-eb7eb7ec193c,Toilet Paper,Household,7,3.0,6.32,23.24,2022-02-07,2022,2,0,False
9e9d8b57-f5fe-41aa-aeb6-d9878421c77d,Coffee,Beverages,2,3.0,6.82,7.64,2020-03-25,2020,3,2,False
