item_name,category,date,daily_customer_demand,stock_remaining,holiday_spike,restock_trigger
Cake,Bakery,2024-01-20,32,459,False,False
Cake,Bakery,2024-01-21,12,447,False,False
Cake,Bakery,2024-01-22,24,423,False,False
Cake,Bakery,2024-01-23,13,410,False,False
Cake,Bakery,2024-01-24,20,390,False,False
Cake,Bakery,2024-01-25,41,349,False,False
Cake,Bakery,2024-01-26,26,323,False,False
Cake,Bakery,2024-01-27,31,292,False,False
Cake,Bakery,2024-01-28,19,273,False,False
Cake,Bakery,2024-01-29,19,254,False,False
Cake,Bakery,2024-01-30,26,228,False,False
Cake,Bakery,2024-01-31,19,209,False,False
Cake,Bakery,2024-02-01,24,185,False,False
Cake,Bakery,2024-02-02,22,163,False,False
Cake,Bakery,2024-02-03,13,150,False,False
Cake,Bakery,2024-02-04,31,119,False,False
Cake,Bakery,2024-02-05,19,100,False,False
Cake,Bakery,2024-02-06,15,85,False,False
Cake,Bakery,2024-02-07,29,56,False,True
Cake,Bakery,2024-02-08,20,402,False,False
Cake,Bakery,2024-02-09,17,385,False,False
Cake,Bakery,2024-02-10,28,357,False,False
Cake,Bakery,2024-02-11,28,329,False,False
Cake,Bakery,2024-02-12,21,308,False,False
Cake,Bakery,2024-02-13,24,284,False,False
Cake,Bakery,2024-02-14,23,261,False,False
Cake,Bakery,2024-02-15,15,246,False,False
Cake,Bakery,2024-02-16,19,227,False,False
Cake,Bakery,2024-02-17,22,205,False,False
Cake,Bakery,2024-02-18,25,180,False,False
Cake,Bakery,2024-02-19,33,147,False,False
Cake,Bakery,2024-02-20,23,124,False,False
Cake,Bakery,2024-02-21,21,103,False,False
Cake,Bakery,2024-02-22,21,82,False,False
Cake,Bakery,2024-02-23,29,53,False,True
Cake,Bakery,2024-02-24,10,445,False,False
Cake,Bakery,2024-02-25,21,424,False,False
Cake,Bakery,2024-02-26,21,403,False,False
Cake,Bakery,2024-02-27,12,391,False,False
Cake,Bakery,2024-02-28,28,363,False,False
Cake,Bakery,2024-02-29,24,339,False,False
Cake,Bakery,2024-03-01,25,314,False,False
Cake,Bakery,2024-03-02,18,296,False,False
Cake,Bakery,2024-03-03,21,275,False,False
Cake,Bakery,2024-03-04,24,251,False,False
Cake,Bakery,2024-03-05,17,234,False,False
Cake,Bakery,2024-03-06,26,208,False,False
Cake,Bakery,2024-03-07,24,184,False,False
Cake,Bakery,2024-03-08,20,164,False,False
Cake,Bakery,2024-03-09,28,136,False,False
Cake,Bakery,2024-03-10,26,110,False,False
Cake,Bakery,2024-03-11,26,84,False,False
Cake,Bakery,2024-03-12,25,59,False,True
Cake,Bakery,2024-03-13,22,417,False,False
Cake,Bakery,2024-03-14,27,390,False,False
Cake,Bakery,2024-03-15,30,360,False,False
Cake,Bakery,2024-03-16,30,330,False,False
Cake,Bakery,2024-03-17,10,320,False,False
Cake,Bakery,2024-03-18,29,291,False,False
Cake,Bakery,2024-03-19,18,273,False,False
Cake,Bakery,2024-03-20,24,249,False,False
Cake,Bakery,2024-03-21,26,223,False,False
Cake,Bakery,2024-03-22,25,198,False,False
Cake,Bakery,2024-03-23,21,177,False,False
Cake,Bakery,2024-03-24,22,155,False,False
Cake,Bakery,2024-03-25,21,134,False,False
Cake,Bakery,2024-03-26,17,117,False,False
Cake,Bakery,2024-03-27,18,99,False,False
Cake,Bakery,2024-03-28,25,74,False,True
Cake,Bakery,2024-03-29,12,416,False,False
Cake,Bakery,2024-03-30,18,398,False,False
Cake,Bakery,2024-03-31,20,378,False,False
Cake,Bakery,2024-04-01,11,367,False,False
Cake,Bakery,2024-04-02,29,338,False,False
Cake,Bakery,2024-04-03,23,315,False,False
Cake,Bakery,2024-04-04,15,300,False,False
Cake,Bakery,2024-04-05,27,273,True,False
Cake,Bakery,2024-04-06,41,232,True,False
Cake,Bakery,2024-04-07,41,191,True,False
Cake,Bakery,2024-04-08,43,148,True,False
Cake,Bakery,2024-04-09,30,118,True,False
Cake,Bakery,2024-04-10,58,60,True,True
Cake,Bakery,2024-04-11,24,492,True,False
Cake,Bakery,2024-04-12,45,447,True,False
Cake,Bakery,2024-04-13,25,422,False,False
Cake,Bakery,2024-04-14,30,392,False,False
Cake,Bakery,2024-04-15,25,367,False,False
Cake,Bakery,2024-04-16,26,341,False,False
Cake,Bakery,2024-04-17,34,307,False,False
Cake,Bakery,2024-04-18,25,282,False,False
Cake,Bakery,2024-04-19,26,256,False,False
Cake,Bakery,2024-04-20,22,234,False,False
Cake,Bakery,2024-04-21,20,214,False,False
Cake,Bakery,2024-04-22,34,180,False,False
Cake,Bakery,2024-04-23,26,154,False,False
Cake,Bakery,2024-04-24,31,123,False,False
Cake,Bakery,2024-04-25,21,102,False,False
Cake,Bakery,2024-04-26,27,75,False,True
Cake,Bakery,2024-04-27,11,444,False,False
Cake,Bakery,2024-04-28,29,415,False,False
Cake,Bakery,2024-04-29,22,393,False,False
Cake,Bakery,2024-04-30,12,381,False,False
Cake,Bakery,2024-05-01,19,362,False,False
Cake,Bakery,2024-05-02,11,351,False,False
Cake,Bakery,2024-05-03,17,334,False,False
Cake,Bakery,2024-05-04,20,314,False,False
Cake,Bakery,2024-05-05,27,287,False,False
Cake,Bakery,2024-05-06,15,272,False,False
Cake,Bakery,2024-05-07,14,258,False,False
Cake,Bakery,2024-05-08,21,237,False,False
Cake,Bakery,2024-05-09,20,217,False,False
Cake,Bakery,2024-05-10,24,193,False,False
Cake,Bakery,2024-05-11,20,173,False,False
Cake,Bakery,2024-05-12,34,139,False,False
Cake,Bakery,2024-05-13,23,116,False,False
Cake,Bakery,2024-05-14,21,95,False,False
Cake,Bakery,2024-05-15,26,69,False,True
Cake,Bakery,2024-05-16,15,600,False,False
Cake,Bakery,2024-05-17,25,575,False,False
Cake,Bakery,2024-05-18,23,552,False,False
Cake,Bakery,2024-05-19,31,521,False,False
Cake,Bakery,2024-05-20,17,504,False,False
Cake,Bakery,2024-05-21,15,489,False,False
Cake,Bakery,2024-05-22,29,460,False,False
Cake,Bakery,2024-05-23,9,451,False,False
Cake,Bakery,2024-05-24,16,435,False,False
Cake,Bakery,2024-05-25,31,404,False,False
Cake,Bakery,2024-05-26,12,392,False,False
Cake,Bakery,2024-05-27,29,363,False,False
Cake,Bakery,2024-05-28,17,346,False,False
Cake,Bakery,2024-05-29,16,330,False,False
Cake,Bakery,2024-05-30,19,311,False,False
Cake,Bakery,2024-05-31,22,289,False,False
Cake,Bakery,2024-06-01,16,273,False,False
Cake,Bakery,2024-06-02,40,233,False,False
Cake,Bakery,2024-06-03,29,204,False,False
Cake,Bakery,2024-06-04,29,175,False,False
Cake,Bakery,2024-06-05,17,158,False,False
Cake,Bakery,2024-06-06,18,140,False,False
Cake,Bakery,2024-06-07,26,114,False,False
Cake,Bakery,2024-06-08,20,94,False,False
Cake,Bakery,2024-06-09,25,69,False,True
Cake,Bakery,2024-06-10,18,399,False,False
Cake,Bakery,2024-06-11,19,380,False,False
Cake,Bakery,2024-06-12,17,363,False,False
Cake,Bakery,2024-06-13,17,346,False,False
Cake,Bakery,2024-06-14,23,323,False,False
Cake,Bakery,2024-06-15,29,294,False,False
Cake,Bakery,2024-06-16,28,266,False,False
Cake,Bakery,2024-06-17,16,250,False,False
Cake,Bakery,2024-06-18,24,226,False,False
Cake,Bakery,2024-06-19,19,207,False,False
Cake,Bakery,2024-06-20,15,192,False,False
Cake,Bakery,2024-06-21,34,158,False,False
Cake,Bakery,2024-06-22,35,123,False,False
Cake,Bakery,2024-06-23,31,92,False,False
Cake,Bakery,2024-06-24,24,68,False,True
Cake,Bakery,2024-06-25,28,350,False,False
Cake,Bakery,2024-06-26,17,333,False,False
Cake,Bakery,2024-06-27,32,301,False,False
Cake,Bakery,2024-06-28,19,282,False,False
Cake,Bakery,2024-06-29,25,257,False,False
Cake,Bakery,2024-06-30,21,236,False,False
Cake,Bakery,2024-07-01,21,215,False,False
Cake,Bakery,2024-07-02,24,191,False,False
Cake,Bakery,2024-07-03,17,174,False,False
Cake,Bakery,2024-07-04,19,155,False,False
Cake,Bakery,2024-07-05,26,129,False,False
Cake,Bakery,2024-07-06,38,91,False,False
Cake,Bakery,2024-07-07,26,65,False,True
Cake,Bakery,2024-07-08,15,508,False,False
Cake,Bakery,2024-07-09,20,488,False,False
Cake,Bakery,2024-07-10,27,461,False,False
Cake,Bakery,2024-07-11,13,448,False,False
Cake,Bakery,2024-07-12,32,416,False,False
Cake,Bakery,2024-07-13,27,389,False,False
Cake,Bakery,2024-07-14,39,350,False,False
Cake,Bakery,2024-07-15,24,326,False,False
Cake,Bakery,2024-07-16,31,295,False,False
Cake,Bakery,2024-07-17,38,257,False,False
Cake,Bakery,2024-07-18,27,230,False,False
Cake,Bakery,2024-07-19,27,203,False,False
Cake,Bakery,2024-07-20,34,169,False,False
Cake,Bakery,2024-07-21,16,153,False,False
Cake,Bakery,2024-07-22,16,137,False,False
Cake,Bakery,2024-07-23,36,101,False,False
Cake,Bakery,2024-07-24,28,73,False,True
Cake,Bakery,2024-07-25,20,522,False,False
Cake,Bakery,2024-07-26,26,496,False,False
Cake,Bakery,2024-07-27,24,472,False,False
Cake,Bakery,2024-07-28,27,445,False,False
Cake,Bakery,2024-07-29,19,426,False,False
Cake,Bakery,2024-07-30,23,403,False,False
Cake,Bakery,2024-07-31,29,374,False,False
Cake,Bakery,2024-08-01,22,352,False,False
Cake,Bakery,2024-08-02,23,329,False,False
Cake,Bakery,2024-08-03,11,318,False,False
Cake,Bakery,2024-08-04,31,287,False,False
Cake,Bakery,2024-08-05,28,259,False,False
Cake,Bakery,2024-08-06,15,244,False,False
Cake,Bakery,2024-08-07,21,223,False,False
Cake,Bakery,2024-08-08,23,200,False,False
Cake,Bakery,2024-08-09,16,184,False,False
Cake,Bakery,2024-08-10,31,153,False,False
Cake,Bakery,2024-08-11,24,129,False,False
Cake,Bakery,2024-08-12,21,108,False,False
Cake,Bakery,2024-08-13,22,86,False,False
Cake,Bakery,2024-08-14,20,66,False,True
Cake,Bakery,2024-08-15,27,360,False,False
Cake,Bakery,2024-08-16,22,338,False,False
Cake,Bakery,2024-08-17,35,303,False,False
Cake,Bakery,2024-08-18,21,282,False,False
Cake,Bakery,2024-08-19,24,258,False,False
Cake,Bakery,2024-08-20,26,232,False,False
Cake,Bakery,2024-08-21,16,216,False,False
Cake,Bakery,2024-08-22,14,202,False,False
Cake,Bakery,2024-08-23,28,174,False,False
Cake,Bakery,2024-08-24,22,152,False,False
Cake,Bakery,2024-08-25,31,121,False,False
Cake,Bakery,2024-08-26,24,97,False,False
Cake,Bakery,2024-08-27,22,75,False,True
Cake,Bakery,2024-08-28,33,353,False,False
Cake,Bakery,2024-08-29,7,346,False,False
Cake,Bakery,2024-08-30,20,326,False,False
Cake,Bakery,2024-08-31,27,299,False,False
Cake,Bakery,2024-09-01,13,286,False,False
Cake,Bakery,2024-09-02,29,257,False,False
Cake,Bakery,2024-09-03,27,230,False,False
Cake,Bakery,2024-09-04,30,200,False,False
Cake,Bakery,2024-09-05,16,184,False,False
Cake,Bakery,2024-09-06,30,154,False,False
Cake,Bakery,2024-09-07,25,129,False,False
Cake,Bakery,2024-09-08,31,98,False,False
Cake,Bakery,2024-09-09,29,69,False,True
Cake,Bakery,2024-09-10,26,403,False,False
Cake,Bakery,2024-09-11,28,375,False,False
Cake,Bakery,2024-09-12,28,347,False,False
Cake,Bakery,2024-09-13,25,322,False,False
Cake,Bakery,2024-09-14,34,288,False,False
Cake,Bakery,2024-09-15,19,269,False,False
Cake,Bakery,2024-09-16,22,247,False,False
Cake,Bakery,2024-09-17,15,232,False,False
Cake,Bakery,2024-09-18,19,213,False,False
Cake,Bakery,2024-09-19,24,189,False,False
Cake,Bakery,2024-09-20,16,173,False,False
Cake,Bakery,2024-09-21,16,157,False,False
Cake,Bakery,2024-09-22,30,127,False,False
Cake,Bakery,2024-09-23,35,92,False,False
Cake,Bakery,2024-09-24,18,74,False,True
Cake,Bakery,2024-09-25,37,605,False,False
Cake,Bakery,2024-09-26,16,589,False,False
Cake,Bakery,2024-09-27,22,567,False,False
Cake,Bakery,2024-09-28,32,535,False,False
Cake,Bakery,2024-09-29,21,514,False,False
Cake,Bakery,2024-09-30,28,486,False,False
Cake,Bakery,2024-10-01,20,466,False,False
Cake,Bakery,2024-10-02,36,430,False,False
Cake,Bakery,2024-10-03,11,419,False,False
Cake,Bakery,2024-10-04,28,391,False,False
Cake,Bakery,2024-10-05,19,372,False,False
Cake,Bakery,2024-10-06,26,346,False,False
Cake,Bakery,2024-10-07,26,320,False,False
Cake,Bakery,2024-10-08,20,300,False,False
Cake,Bakery,2024-10-09,20,280,False,False
Cake,Bakery,2024-10-10,24,256,False,False
Cake,Bakery,2024-10-11,45,211,False,False
Cake,Bakery,2024-10-12,28,183,False,False
Cake,Bakery,2024-10-13,27,156,False,False
Cake,Bakery,2024-10-14,17,139,False,False
Cake,Bakery,2024-10-15,24,115,False,False
Cake,Bakery,2024-10-16,27,88,False,False
Cake,Bakery,2024-10-17,27,61,False,True
Cake,Bakery,2024-10-18,22,406,False,False
Cake,Bakery,2024-10-19,10,396,False,False
Cake,Bakery,2024-10-20,19,377,False,False
Cake,Bakery,2024-10-21,24,353,False,False
Cake,Bakery,2024-10-22,24,329,False,False
Cake,Bakery,2024-10-23,26,303,False,False
Cake,Bakery,2024-10-24,15,288,False,False
Cake,Bakery,2024-10-25,13,275,False,False
Cake,Bakery,2024-10-26,26,249,False,False
Cake,Bakery,2024-10-27,34,215,False,False
Cake,Bakery,2024-10-28,20,195,False,False
Cake,Bakery,2024-10-29,27,168,False,False
Cake,Bakery,2024-10-30,19,149,False,False
Cake,Bakery,2024-10-31,30,119,False,False
Cake,Bakery,2024-11-01,18,101,False,False
Cake,Bakery,2024-11-02,16,85,False,False
Cake,Bakery,2024-11-03,20,65,False,True
Cake,Bakery,2024-11-04,22,418,False,False
Cake,Bakery,2024-11-05,12,406,False,False
Cake,Bakery,2024-11-06,31,375,False,False
Cake,Bakery,2024-11-07,24,351,False,False
Cake,Bakery,2024-11-08,23,328,False,False
Cake,Bakery,2024-11-09,9,319,False,False
Cake,Bakery,2024-11-10,24,295,False,False
Cake,Bakery,2024-11-11,35,260,False,False
Cake,Bakery,2024-11-12,13,247,False,False
Cake,Bakery,2024-11-13,25,222,False,False
Cake,Bakery,2024-11-14,15,207,False,False
Cake,Bakery,2024-11-15,21,186,False,False
Cake,Bakery,2024-11-16,14,172,False,False
Cake,Bakery,2024-11-17,24,148,False,False
Cake,Bakery,2024-11-18,19,129,False,False
Cake,Bakery,2024-11-19,26,103,False,False
Cake,Bakery,2024-11-20,36,67,False,True
Cake,Bakery,2024-11-21,19,520,False,False
Cake,Bakery,2024-11-22,17,503,False,False
Cake,Bakery,2024-11-23,27,476,False,False
Cake,Bakery,2024-11-24,15,461,False,False
Cake,Bakery,2024-11-25,41,420,True,False
Cake,Bakery,2024-11-26,36,384,True,False
Cake,Bakery,2024-11-27,30,354,True,False
Cake,Bakery,2024-11-28,48,306,True,False
Cake,Bakery,2024-11-29,52,254,True,False
Cake,Bakery,2024-11-30,42,212,True,False
Cake,Bakery,2024-12-01,27,185,False,False
Cake,Bakery,2024-12-02,28,157,False,False
Cake,Bakery,2024-12-03,21,136,False,False
Cake,Bakery,2024-12-04,27,109,False,False
Cake,Bakery,2024-12-05,25,84,False,False
Cake,Bakery,2024-12-06,18,66,False,True
Cake,Bakery,2024-12-07,25,529,False,False
Cake,Bakery,2024-12-08,26,503,False,False
Cake,Bakery,2024-12-09,27,476,False,False
Cake,Bakery,2024-12-10,18,458,False,False
Cake,Bakery,2024-12-11,18,440,False,False
Cake,Bakery,2024-12-12,27,413,False,False
Cake,Bakery,2024-12-13,18,395,False,False
Cake,Bakery,2024-12-14,18,377,False,False
Cake,Bakery,2024-12-15,20,357,False,False
Cake,Bakery,2024-12-16,27,330,False,False
Cake,Bakery,2024-12-17,22,308,False,False
Cake,Bakery,2024-12-18,16,292,False,False
Cake,Bakery,2024-12-19,25,267,False,False
Cake,Bakery,2024-12-20,28,239,True,False
Cake,Bakery,2024-12-21,14,225,True,False
Cake,Bakery,2024-12-22,47,178,True,False
Cake,Bakery,2024-12-23,49,129,True,False
Cake,Bakery,2024-12-24,33,96,True,False
Cake,Bakery,2024-12-25,36,60,True,True
Cake,Bakery,2024-12-26,33,495,True,False
Cake,Bakery,2024-12-27,41,454,False,False
Cake,Bakery,2024-12-28,24,430,False,False
Cake,Bakery,2024-12-29,16,414,False,False
Cake,Bakery,2024-12-30,38,376,True,False
Cake,Bakery,2024-12-31,28,348,True,False
Chicken Breast,Meat,2020-01-01,32,546,False,False
Chicken Breast,Meat,2020-01-02,33,513,False,False
Chicken Breast,Meat,2020-01-03,18,495,False,False
Chicken Breast,Meat,2020-01-04,28,467,False,False
Chicken Breast,Meat,2020-01-05,24,443,False,False
Chicken Breast,Meat,2020-01-06,33,410,False,False
Chicken Breast,Meat,2020-01-07,18,392,False,False
Chicken Breast,Meat,2020-01-08,23,369,False,False
Chicken Breast,Meat,2020-01-09,26,343,False,False
Chicken Breast,Meat,2020-01-10,33,310,False,False
Chicken Breast,Meat,2020-01-11,35,275,False,False
Chicken Breast,Meat,2020-01-12,27,248,False,False
Chicken Breast,Meat,2020-01-13,21,227,False,False
Chicken Breast,Meat,2020-01-14,26,201,False,False
Chicken Breast,Meat,2020-01-15,19,182,False,False
Chicken Breast,Meat,2020-01-16,29,153,False,False
Chicken Breast,Meat,2020-01-17,16,137,False,False
Chicken Breast,Meat,2020-01-18,25,112,False,False
Chicken Breast,Meat,2020-01-19,23,89,False,False
Chicken Breast,Meat,2020-01-20,32,57,False,True
Chicken Breast,Meat,2020-01-21,22,341,False,False
Chicken Breast,Meat,2020-01-22,32,309,False,False
Chicken Breast,Meat,2020-01-23,19,290,False,False
Chicken Breast,Meat,2020-01-24,26,264,False,False
Chicken Breast,Meat,2020-01-25,20,244,False,False
Chicken Breast,Meat,2020-01-26,20,224,False,False
Chicken Breast,Meat,2020-01-27,19,205,False,False
Chicken Breast,Meat,2020-01-28,25,180,False,False
Chicken Breast,Meat,2020-01-29,26,154,False,False
Chicken Breast,Meat,2020-01-30,19,135,False,False
Chicken Breast,Meat,2020-01-31,21,114,False,False
Chicken Breast,Meat,2020-02-01,22,92,False,False
Chicken Breast,Meat,2020-02-02,17,75,False,True
Chicken Breast,Meat,2020-02-03,31,417,False,False
Chicken Breast,Meat,2020-02-04,30,387,False,False
Chicken Breast,Meat,2020-02-05,19,368,False,False
Chicken Breast,Meat,2020-02-06,17,351,False,False
Chicken Breast,Meat,2020-02-07,16,335,False,False
Chicken Breast,Meat,2020-02-08,28,307,False,False
Chicken Breast,Meat,2020-02-09,26,281,False,False
Chicken Breast,Meat,2020-02-10,29,252,False,False
Chicken Breast,Meat,2020-02-11,14,238,False,False
Chicken Breast,Meat,2020-02-12,30,208,False,False
Chicken Breast,Meat,2020-02-13,25,183,False,False
Chicken Breast,Meat,2020-02-14,27,156,False,False
Chicken Breast,Meat,2020-02-15,31,125,False,False
Chicken Breast,Meat,2020-02-16,20,105,False,False
Chicken Breast,Meat,2020-02-17,29,76,False,True
Chicken Breast,Meat,2020-02-18,27,433,False,False
Chicken Breast,Meat,2020-02-19,36,397,False,False
Chicken Breast,Meat,2020-02-20,31,366,False,False
Chicken Breast,Meat,2020-02-21,26,340,False,False
Chicken Breast,Meat,2020-02-22,16,324,False,False
Chicken Breast,Meat,2020-02-23,26,298,False,False
Chicken Breast,Meat,2020-02-24,20,278,False,False
Chicken Breast,Meat,2020-02-25,14,264,False,False
Chicken Breast,Meat,2020-02-26,19,245,False,False
Chicken Breast,Meat,2020-02-27,27,218,False,False
Chicken Breast,Meat,2020-02-28,27,191,False,False
Chicken Breast,Meat,2020-02-29,26,165,False,False
Chicken Breast,Meat,2020-03-01,34,131,False,False
Chicken Breast,Meat,2020-03-02,31,100,False,False
Chicken Breast,Meat,2020-03-03,25,75,False,True
Chicken Breast,Meat,2020-03-04,16,411,False,False
Chicken Breast,Meat,2020-03-05,26,385,False,False
Chicken Breast,Meat,2020-03-06,30,355,False,False
Chicken Breast,Meat,2020-03-07,22,333,False,False
Chicken Breast,Meat,2020-03-08,21,312,False,False
Chicken Breast,Meat,2020-03-09,32,280,False,False
Chicken Breast,Meat,2020-03-10,17,263,False,False
Chicken Breast,Meat,2020-03-11,27,236,False,False
Chicken Breast,Meat,2020-03-12,37,199,False,False
Chicken Breast,Meat,2020-03-13,27,172,False,False
Chicken Breast,Meat,2020-03-14,33,139,False,False
Chicken Breast,Meat,2020-03-15,24,115,False,False
Chicken Breast,Meat,2020-03-16,23,92,False,False
Chicken Breast,Meat,2020-03-17,24,68,False,True
Chicken Breast,Meat,2020-03-18,14,436,False,False
Chicken Breast,Meat,2020-03-19,18,418,False,False
Chicken Breast,Meat,2020-03-20,22,396,False,False
Chicken Breast,Meat,2020-03-21,24,372,False,False
Chicken Breast,Meat,2020-03-22,19,353,False,False
Chicken Breast,Meat,2020-03-23,29,324,False,False
Chicken Breast,Meat,2020-03-24,17,307,False,False
Chicken Breast,Meat,2020-03-25,22,285,False,False
Chicken Breast,Meat,2020-03-26,29,256,False,False
Chicken Breast,Meat,2020-03-27,21,235,False,False
Chicken Breast,Meat,2020-03-28,24,211,False,False
Chicken Breast,Meat,2020-03-29,16,195,False,False
Chicken Breast,Meat,2020-03-30,18,177,False,False
Chicken Breast,Meat,2020-03-31,22,155,False,False
Chicken Breast,Meat,2020-04-01,19,136,False,False
Chicken Breast,Meat,2020-04-02,21,115,False,False
Chicken Breast,Meat,2020-04-03,17,98,False,False
Chicken Breast,Meat,2020-04-04,17,81,False,False
Chicken Breast,Meat,2020-04-05,47,34,True,True
Chicken Breast,Meat,2020-04-06,13,502,True,False
Chicken Breast,Meat,2020-04-07,26,476,True,False
Chicken Breast,Meat,2020-04-08,37,439,True,False
Chicken Breast,Meat,2020-04-09,47,392,True,False
Chicken Breast,Meat,2020-04-10,37,355,True,False
Chicken Breast,Meat,2020-04-11,28,327,True,False
Chicken Breast,Meat,2020-04-12,27,300,True,False
Chicken Breast,Meat,2020-04-13,26,274,False,False
Chicken Breast,Meat,2020-04-14,23,251,False,False
Chicken Breast,Meat,2020-04-15,26,225,False,False
Chicken Breast,Meat,2020-04-16,28,197,False,False
Chicken Breast,Meat,2020-04-17,12,185,False,False
Chicken Breast,Meat,2020-04-18,22,163,False,False
Chicken Breast,Meat,2020-04-19,12,151,False,False
Chicken Breast,Meat,2020-04-20,15,136,False,False
Chicken Breast,Meat,2020-04-21,13,123,False,False
Chicken Breast,Meat,2020-04-22,33,90,False,False
Chicken Breast,Meat,2020-04-23,25,65,False,True
Chicken Breast,Meat,2020-04-24,31,582,False,False
Chicken Breast,Meat,2020-04-25,23,559,False,False
Chicken Breast,Meat,2020-04-26,32,527,False,False
Chicken Breast,Meat,2020-04-27,17,510,False,False
Chicken Breast,Meat,2020-04-28,26,484,False,False
Chicken Breast,Meat,2020-04-29,17,467,False,False
Chicken Breast,Meat,2020-04-30,26,441,False,False
Chicken Breast,Meat,2020-05-01,32,409,False,False
Chicken Breast,Meat,2020-05-02,29,380,False,False
Chicken Breast,Meat,2020-05-03,27,353,False,False
Chicken Breast,Meat,2020-05-04,16,337,False,False
Chicken Breast,Meat,2020-05-05,18,319,False,False
Chicken Breast,Meat,2020-05-06,15,304,False,False
Chicken Breast,Meat,2020-05-07,29,275,False,False
Chicken Breast,Meat,2020-05-08,17,258,False,False
Chicken Breast,Meat,2020-05-09,22,236,False,False
Chicken Breast,Meat,2020-05-10,23,213,False,False
Chicken Breast,Meat,2020-05-11,36,177,False,False
Chicken Breast,Meat,2020-05-12,21,156,False,False
Chicken Breast,Meat,2020-05-13,32,124,False,False
Chicken Breast,Meat,2020-05-14,19,105,False,False
Chicken Breast,Meat,2020-05-15,37,68,False,True
Chicken Breast,Meat,2020-05-16,22,530,False,False
Chicken Breast,Meat,2020-05-17,27,503,False,False
Chicken Breast,Meat,2020-05-18,26,477,False,False
Chicken Breast,Meat,2020-05-19,22,455,False,False
Chicken Breast,Meat,2020-05-20,30,425,False,False
Chicken Breast,Meat,2020-05-21,21,404,False,False
Chicken Breast,Meat,2020-05-22,32,372,False,False
Chicken Breast,Meat,2020-05-23,17,355,False,False
Chicken Breast,Meat,2020-05-24,22,333,False,False
Chicken Breast,Meat,2020-05-25,26,307,False,False
Chicken Breast,Meat,2020-05-26,29,278,False,False
Chicken Breast,Meat,2020-05-27,35,243,False,False
Chicken Breast,Meat,2020-05-28,27,216,False,False
Chicken Breast,Meat,2020-05-29,19,197,False,False
Chicken Breast,Meat,2020-05-30,27,170,False,False
Chicken Breast,Meat,2020-05-31,18,152,False,False
Chicken Breast,Meat,2020-06-01,23,129,False,False
Chicken Breast,Meat,2020-06-02,16,113,False,False
Chicken Breast,Meat,2020-06-03,24,89,False,False
Chicken Breast,Meat,2020-06-04,29,60,False,True
Chicken Breast,Meat,2020-06-05,38,568,False,False
Chicken Breast,Meat,2020-06-06,19,549,False,False
Chicken Breast,Meat,2020-06-07,38,511,False,False
Chicken Breast,Meat,2020-06-08,20,491,False,False
Chicken Breast,Meat,2020-06-09,29,462,False,False
Chicken Breast,Meat,2020-06-10,19,443,False,False
Chicken Breast,Meat,2020-06-11,29,414,False,False
Chicken Breast,Meat,2020-06-12,26,388,False,False
Chicken Breast,Meat,2020-06-13,26,362,False,False
Chicken Breast,Meat,2020-06-14,34,328,False,False
Chicken Breast,Meat,2020-06-15,23,305,False,False
Chicken Breast,Meat,2020-06-16,30,275,False,False
Chicken Breast,Meat,2020-06-17,21,254,False,False
Chicken Breast,Meat,2020-06-18,30,224,False,False
Chicken Breast,Meat,2020-06-19,23,201,False,False
Chicken Breast,Meat,2020-06-20,21,180,False,False
Chicken Breast,Meat,2020-06-21,31,149,False,False
Chicken Breast,Meat,2020-06-22,23,126,False,False
Chicken Breast,Meat,2020-06-23,21,105,False,False
Chicken Breast,Meat,2020-06-24,23,82,False,False
Chicken Breast,Meat,2020-06-25,19,63,False,True
Chicken Breast,Meat,2020-06-26,15,614,False,False
Chicken Breast,Meat,2020-06-27,18,596,False,False
Chicken Breast,Meat,2020-06-28,33,563,False,False
Chicken Breast,Meat,2020-06-29,3,560,False,False
Chicken Breast,Meat,2020-06-30,26,534,False,False
Chicken Breast,Meat,2020-07-01,21,513,False,False
Chicken Breast,Meat,2020-07-02,23,490,False,False
Chicken Breast,Meat,2020-07-03,18,472,False,False
Chicken Breast,Meat,2020-07-04,13,459,False,False
Chicken Breast,Meat,2020-07-05,16,443,False,False
Chicken Breast,Meat,2020-07-06,32,411,False,False
Chicken Breast,Meat,2020-07-07,21,390,False,False
Chicken Breast,Meat,2020-07-08,25,365,False,False
Chicken Breast,Meat,2020-07-09,25,340,False,False
Chicken Breast,Meat,2020-07-10,33,307,False,False
Chicken Breast,Meat,2020-07-11,17,290,False,False
Chicken Breast,Meat,2020-07-12,11,279,False,False
Chicken Breast,Meat,2020-07-13,27,252,False,False
Chicken Breast,Meat,2020-07-14,23,229,False,False
Chicken Breast,Meat,2020-07-15,28,201,False,False
Chicken Breast,Meat,2020-07-16,25,176,False,False
Chicken Breast,Meat,2020-07-17,15,161,False,False
Chicken Breast,Meat,2020-07-18,16,145,False,False
Chicken Breast,Meat,2020-07-19,20,125,False,False
Chicken Breast,Meat,2020-07-20,24,101,False,False
Chicken Breast,Meat,2020-07-21,31,70,False,True
Chicken Breast,Meat,2020-07-22,19,363,False,False
Chicken Breast,Meat,2020-07-23,35,328,False,False
Chicken Breast,Meat,2020-07-24,23,305,False,False
Chicken Breast,Meat,2020-07-25,12,293,False,False
Chicken Breast,Meat,2020-07-26,21,272,False,False
